crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Wheat,Clay Soil,Pollination,13,35,50.6,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,19,36,45.4,1
Carrot,Sandy Soil,Pollination,63,40,41.7,0
Wheat,Red Soil,Germination,68,30,64.4,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,35,21,80.0,0
Carrot,Loam Soil,Germination,47,18,78.9,0
Wheat,Alluvial Soil,Maturation,60,23,76.7,0
Wheat,Black Soil,Flowering,31,25,74.1,1
Wheat,Sandy Soil,Harvest,11,21,88.2,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,51,24,80.7,0
Carrot,Clay Soil,Germination,66,23,79.3,0
Tomato,Clay Soil,Germination,14,24,77.5,0
Wheat,Red Soil,Germination,26,36,49.3,1
Wheat,Black Soil,Seedling Stage,7,22,80.3,0
Potato,Clay Soil,Germination,28,19,80.7,0
Potato,Loam Soil,Germination,67,20,82.9,0
Wheat,Sandy Soil,Pollination,59,39,47.8,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,49,37,47.0,1
Chilli,Chalky Soil,Flowering,46,40,35.4,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,47,37,39.2,1
Wheat,Sandy Soil,Pollination,26,22,79.9,0
Carrot,Loam Soil,Germination,63,26,76.4,0
Chilli,Red Soil,Seedling Stage,42,22,80.4,0
Potato,Clay Soil,Flowering,29,36,43.1,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,39,31,63.2,1
Carrot,Clay Soil,Pollination,27,39,43.5,1
Wheat,Alluvial Soil,Maturation,66,18,79.1,0
Wheat,Clay Soil,Pollination,69,40,37.1,0
Tomato,Sandy Soil,Flowering,43,18,84.3,0
Tomato,Sandy Soil,Germination,41,26,77.4,1
Carrot,Loam Soil,Germination,45,29,70.2,1
Wheat,Red Soil,Pollination,54,26,83.8,0
Potato,Sandy Soil,Seedling Stage,25,21,81.9,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,50,39,46.6,1
Potato,Sandy Soil,Flowering,49,38,43.2,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,43,22,83.6,0
Wheat,Black Soil,Pollination,29,23,77.4,0
Potato,Loam Soil,Germination,33,21,81.0,0
Wheat,Clay Soil,Harvest,60,39,46.1,1
Tomato,Red Soil,Seedling Stage,9,27,77.4,0
Potato,Sandy Soil,Flowering,11,26,80.0,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,42,34,42.6,1
Tomato,Sandy Soil,Flowering,65,41,28.1,1
Chilli,Red Soil,Germination,34,36,47.5,1
Carrot,Clay Soil,Pollination,54,31,63.4,1
Wheat,Black Soil,Germination,25,22,79.5,0
Tomato,Sandy Soil,Flowering,24,32,51.5,1
Tomato,Loam Soil,Germination,18,21,85.4,0
Tomato,Loam Soil,Germination,35,36,45.7,1
Tomato,Loam Soil,Germination,54,21,76.8,0
Tomato,Sandy Soil,Flowering,25,21,80.5,0
Wheat,Sandy Soil,Pollination,14,38,41.9,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,15,18,84.7,0
Wheat,Alluvial Soil,Maturation,59,21,81.8,0
Tomato,Loam Soil,Seedling Stage,11,31,67.1,1
Potato,Clay Soil,Seedling Stage,11,23,83.1,0
Wheat,Alluvial Soil,Maturation,18,27,79.1,0
Tomato,Sandy Soil,Flowering,16,18,83.5,0
Wheat,Alluvial Soil,Pollination,15,22,81.9,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,55,21,83.2,0
Carrot,Clay Soil,Seedling Stage,26,22,81.4,0
Wheat,Alluvial Soil,Pollination,33,38,50.0,1
Chilli,Chalky Soil,Flowering,65,20,83.0,0
Wheat,Alluvial Soil,Maturation,57,22,81.9,0
Tomato,Sandy Soil,Seedling Stage,12,25,78.5,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,13,21,83.0,0
Carrot,Clay Soil,Seedling Stage,61,21,84.0,0
Tomato,Sandy Soil,Flowering,5,31,69.0,1
Tomato,Sandy Soil,Flowering,57,18,83.1,0
Wheat,Black Soil,Germination,30,36,53.8,1
Wheat,Black Soil,Flowering,50,23,81.4,0
Wheat,Black Soil,Flowering,39,34,60.3,1
Wheat,Black Soil,Flowering,8,18,79.8,0
Carrot,Sandy Soil,Pollination,30,21,85.0,0
Carrot,Clay Soil,Germination,39,22,82.5,0
Carrot,Clay Soil,Seedling Stage,29,29,60.4,1
Wheat,Black Soil,Flowering,30,19,81.5,0
Wheat,Black Soil,Flowering,68,21,80.4,0
Wheat,Black Soil,Seedling Stage,18,19,80.4,0
Potato,Clay Soil,Germination,43,29,62.7,1
Carrot,Clay Soil,Flowering,40,35,52.3,1
Carrot,Sandy Soil,Flowering,49,34,52.1,0
Wheat,Black Soil,Pollination,63,26,74.1,1
Wheat,Sandy Soil,Pollination,30,37,49.5,1
Carrot,Loam Soil,Pollination,51,40,36.7,1
Carrot,Clay Soil,Germination,18,33,54.2,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,20,41,46.2,1
Chilli,Sandy Soil,Flowering,24,41,40.0,1
Carrot,Loam Soil,Germination,63,32,57.8,1
Wheat,Red Soil,Harvest,56,32,64.0,1
Wheat,Red Soil,Germination,58,36,51.7,1
Wheat,Alluvial Soil,Harvest,18,32,62.1,1
Chilli,Red Soil,Seedling Stage,21,23,82.4,0
Tomato,Sandy Soil,Flowering,60,23,82.4,0
Wheat,Sandy Soil,Germination,54,42,41.4,0
Potato,Loam Soil,Germination,25,35,53.5,1
Chilli,Chalky Soil,Germination,10,41,33.8,1
Wheat,Black Soil,Pollination,71,31,64.2,0
Wheat,Black Soil,Seedling Stage,21,21,84.3,0
Potato,Clay Soil,Seedling Stage,17,20,80.1,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,36,33,55.0,1
Chilli,Sandy Soil,Flowering,15,39,51.7,1
Potato,Clay Soil,Germination,69,21,78.9,0
Chilli,Chalky Soil,Germination,52,28,69.6,1
Wheat,Clay Soil,Pollination,68,27,81.1,0
Chilli,Sandy Soil,Flowering,13,38,35.0,1
Wheat,Black Soil,Flowering,68,22,83.5,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,34,29,67.7,1
Chilli,Red Soil,Flowering,68,30,68.1,1
Potato,Loam Soil,Flowering,43,27,67.3,1
Chilli,Sandy Soil,Germination,68,40,37.1,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,58,36,48.9,1
Wheat,Black Soil,Seedling Stage,24,24,83.4,0
Wheat,Black Soil,Germination,21,34,59.2,1
Wheat,Black Soil,Germination,45,41,57.7,1
Carrot,Clay Soil,Seedling Stage,56,21,84.2,0
Carrot,Clay Soil,Pollination,59,32,54.0,0
Chilli,Chalky Soil,Germination,54,42,33.6,1
Chilli,Chalky Soil,Flowering,20,42,42.5,1
Wheat,Black Soil,Flowering,58,26,80.3,0
Wheat,Black Soil,Flowering,42,22,82.8,0
Wheat,Black Soil,Seedling Stage,58,43,18.9,1
Potato,Clay Soil,Germination,31,18,80.9,0
Potato,Clay Soil,Germination,57,26,79.8,0
Carrot,Clay Soil,Pollination,69,38,42.4,0
Wheat,Alluvial Soil,Pollination,63,28,80.8,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,64,38,43.6,0
Carrot,Clay Soil,Germination,54,25,84.3,0
Potato,Sandy Soil,Germination,65,31,58.0,0
Chilli,Chalky Soil,Seedling Stage,4,23,84.9,0
Potato,Loam Soil,Germination,63,22,80.1,0
Wheat,Sandy Soil,Pollination,43,19,84.9,0
Chilli,Chalky Soil,Germination,40,33,62.3,1
Carrot,Sandy Soil,Germination,71,33,60.9,0
Potato,Loam Soil,Germination,36,32,59.9,1
Potato,Clay Soil,Germination,64,29,69.8,0
Carrot,Clay Soil,Flowering,23,27,72.1,1
Wheat,Sandy Soil,Pollination,14,39,25.9,1
Wheat,Alluvial Soil,Harvest,66,26,83.0,0
Wheat,Red Soil,Pollination,31,34,56.4,1
Wheat,Red Soil,Maturation,64,21,84.7,0
Carrot,Sandy Soil,Flowering,27,38,37.6,1
Carrot,Loam Soil,Pollination,66,38,34.6,0
Chilli,Chalky Soil,Seedling Stage,9,21,81.7,0
Wheat,Sandy Soil,Flowering,9,43,44.4,1
Wheat,Black Soil,Germination,62,27,66.9,1
Carrot,Sandy Soil,Germination,36,23,80.2,0
Carrot,Clay Soil,Germination,67,30,57.7,0
Wheat,Red Soil,Germination,17,32,60.4,1
Carrot,Clay Soil,Pollination,49,27,68.2,1
Chilli,Black Soil,Flowering,37,20,81.4,0
Potato,Clay Soil,Germination,46,23,82.9,0
Potato,Clay Soil,Pollination,58,42,35.3,0
Wheat,Sandy Soil,Flowering,44,26,82.3,0
Tomato,Clay Soil,Pollination,7,23,82.7,0
Chilli,Chalky Soil,Germination,61,42,44.9,0
Wheat,Black Soil,Flowering,29,17,79.2,0
Potato,Clay Soil,Germination,35,27,72.3,1
Wheat,Red Soil,Flowering,48,25,80.8,1
Carrot,Sandy Soil,Germination,70,36,53.4,0
Wheat,Red Soil,Pollination,48,27,82.3,0
Tomato,Sandy Soil,Flowering,24,39,40.9,1
Chilli,Red Soil,Seedling Stage,26,20,85.5,0
Tomato,Sandy Soil,Flowering,70,21,80.0,0
Wheat,Black Soil,Flowering,23,28,80.7,1
Wheat,Sandy Soil,Pollination,33,38,48.4,1
Chilli,Red Soil,Flowering,72,21,83.3,0
Tomato,Sandy Soil,Flowering,76,29,59.6,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,61,23,82.6,0
Carrot,Clay Soil,Pollination,30,40,45.0,1
Chilli,Black Soil,Flowering,15,28,86.0,0
Chilli,Red Soil,Seedling Stage,9,36,48.3,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,47,26,78.9,1
Tomato,Loam Soil,Germination,28,19,78.0,0
Wheat,Red Soil,Pollination,26,27,66.8,1
Wheat,Sandy Soil,Pollination,16,35,54.4,1
Wheat,Sandy Soil,Pollination,70,29,85.9,0
Tomato,Sandy Soil,Flowering,33,27,82.3,1
Carrot,Clay Soil,Germination,68,29,70.3,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,37,18,83.6,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,9,39,38.4,1
Carrot,Clay Soil,Germination,58,28,81.5,1
Tomato,Sandy Soil,Flowering,70,25,79.9,0
Wheat,Black Soil,Flowering,58,19,80.5,0
Chilli,Chalky Soil,Seedling Stage,28,24,85.3,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,34,31,78.7,1
Tomato,Sandy Soil,Flowering,16,22,83.1,0
Carrot,Clay Soil,Germination,75,37,45.1,1
Wheat,Red Soil,Maturation,24,25,81.7,1
Tomato,Loam Soil,Seedling Stage,43,33,53.0,1
Carrot,Clay Soil,Germination,68,31,56.3,0
Chilli,Chalky Soil,Seedling Stage,8,24,82.4,1
Wheat,Sandy Soil,Pollination,18,22,83.8,0
Potato,Loam Soil,Flowering,62,42,47.8,0
Wheat,Alluvial Soil,Maturation,11,22,77.7,0
Potato,Clay Soil,Germination,20,23,76.4,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,27,36,52.5,1
Carrot,Sandy Soil,Germination,71,25,77.2,0
Chilli,Red Soil,Seedling Stage,14,32,57.4,1
Wheat,Alluvial Soil,Maturation,9,19,76.7,0
Carrot,Sandy Soil,Germination,42,31,58.9,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,34,36,51.1,1
Carrot,Clay Soil,Seedling Stage,25,26,83.5,0
Wheat,Black Soil,Germination,41,41,46.5,1
Wheat,Black Soil,Germination,69,30,66.6,0
Wheat,Clay Soil,Pollination,34,32,57.0,1
Tomato,Sandy Soil,Flowering,38,39,35.8,1
Carrot,Clay Soil,Seedling Stage,16,23,80.9,0
Wheat,Sandy Soil,Pollination,41,36,56.0,1
Potato,Clay Soil,Germination,34,30,62.1,1
Wheat,Sandy Soil,Maturation,12,20,84.4,0
Wheat,Sandy Soil,Pollination,31,31,57.9,1
Chilli,Sandy Soil,Germination,39,38,54.0,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,37,32,55.9,1
Potato,Loam Soil,Germination,57,24,83.6,0
Wheat,Clay Soil,Maturation,35,22,81.3,0
Carrot,Clay Soil,Pollination,31,32,58.7,1
Carrot,Clay Soil,Pollination,14,24,79.9,0
Tomato,Sandy Soil,Seedling Stage,13,23,82.7,0
Chilli,Red Soil,Flowering,70,26,81.6,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,21,21,81.3,0
Wheat,Clay Soil,Pollination,59,33,55.1,0
Chilli,Red Soil,Seedling Stage,16,21,84.0,0
Tomato,Loam Soil,Germination,8,37,35.2,1
Chilli,Chalky Soil,Germination,42,32,59.9,1
Wheat,Alluvial Soil,Maturation,19,33,62.7,1
Chilli,Sandy Soil,Germination,35,34,56.5,1
Potato,Clay Soil,Germination,33,21,80.1,0
Potato,Sandy Soil,Seedling Stage,21,19,82.3,0
Wheat,Red Soil,Flowering,40,42,41.1,1
Carrot,Clay Soil,Seedling Stage,47,22,85.1,0
Carrot,Sandy Soil,Flowering,46,25,82.0,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,38,35,60.4,1
Wheat,Sandy Soil,Harvest,14,39,42.6,1
Chilli,Sandy Soil,Flowering,41,23,83.2,0
Chilli,Sandy Soil,Flowering,35,16,82.8,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,59,36,52.7,1
Wheat,Alluvial Soil,Maturation,53,39,39.2,1
Wheat,Red Soil,Germination,8,35,56.4,1
Carrot,Clay Soil,Flowering,49,39,52.1,1
Wheat,Clay Soil,Germination,59,38,43.1,0
Tomato,Loam Soil,Germination,28,24,79.8,1
Wheat,Black Soil,Seedling Stage,22,32,60.8,1
Chilli,Red Soil,Germination,17,29,42.2,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,67,21,77.7,0
Carrot,Clay Soil,Pollination,56,35,52.6,0
Wheat,Red Soil,Pollination,22,23,79.6,0
Wheat,Black Soil,Germination,32,43,40.4,1
Carrot,Clay Soil,Germination,36,24,80.9,0
Carrot,Clay Soil,Germination,27,36,48.6,1
Tomato,Sandy Soil,Flowering,60,31,66.1,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,16,42,34.6,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,38,42,35.3,1
Potato,Clay Soil,Germination,43,43,19.6,1
Chilli,Red Soil,Flowering,57,26,78.5,1
Carrot,Clay Soil,Seedling Stage,26,20,79.1,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,40,21,82.2,0
Carrot,Clay Soil,Germination,29,24,79.6,0
Carrot,Clay Soil,Seedling Stage,41,33,50.7,1
Carrot,Clay Soil,Germination,20,33,51.0,1
Chilli,Chalky Soil,Germination,60,33,63.2,0
Carrot,Clay Soil,Flowering,56,34,42.7,1
Tomato,Loam Soil,Germination,36,30,65.0,1
Wheat,Sandy Soil,Pollination,45,37,46.3,1
Chilli,Red Soil,Flowering,39,20,83.1,0
Wheat,Sandy Soil,Pollination,28,22,82.4,0
Tomato,Loam Soil,Seedling Stage,7,24,76.8,1
Potato,Clay Soil,Germination,55,18,80.1,0
Wheat,Black Soil,Maturation,59,27,63.8,1
Tomato,Loam Soil,Pollination,26,30,61.8,1
Tomato,Loam Soil,Pollination,49,40,43.6,0
Tomato,Sandy Soil,Seedling Stage,14,21,86.7,0
Carrot,Clay Soil,Pollination,23,27,73.5,1
Wheat,Sandy Soil,Pollination,24,19,80.2,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,23,33,49.8,1
Wheat,Black Soil,Germination,65,27,75.7,0
Tomato,Loam Soil,Germination,71,32,58.5,0
Carrot,Sandy Soil,Germination,59,26,82.0,1
Chilli,Chalky Soil,Germination,55,46,29.6,0
Wheat,Black Soil,Germination,69,40,39.8,0
Carrot,Clay Soil,Germination,63,29,68.5,0
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,53,38,43.2,0
Tomato,Loam Soil,Pollination,26,29,71.6,1
Carrot,Clay Soil,Germination,40,27,81.5,0
Chilli,Chalky Soil,Germination,16,17,81.6,0
Potato,Clay Soil,Seedling Stage,16,28,69.3,1
Tomato,Loam Soil,Pollination,7,21,84.6,0
Tomato,Loam Soil,Germination,53,22,84.5,0
Tomato,Clay Soil,Germination,23,25,74.4,1
Wheat,Sandy Soil,Maturation,53,23,82.6,0
Tomato,Loam Soil,Pollination,59,37,47.3,0
Potato,Sandy Soil,Flowering,51,33,48.0,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,24,33,56.3,1
Wheat,Alluvial Soil,Maturation,67,41,39.6,0
Carrot,Clay Soil,Germination,39,41,39.1,1
Carrot,Clay Soil,Germination,23,36,46.6,1
Carrot,Sandy Soil,Germination,29,27,67.4,1
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,51,39,38.0,1
Carrot,Clay Soil,Germination,56,31,55.9,1
Wheat,Black Soil,Germination,33,26,76.2,1
Wheat,Sandy Soil,Maturation,64,17,85.4,0
Carrot,Clay Soil,Germination,47,22,82.6,0
Carrot,Loam Soil,Seedling Stage,5,23,81.7,1
Tomato,Sandy Soil,Seedling Stage,34,23,85.3,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,19,28,65.5,1
Wheat,Black Soil,Seedling Stage,12,22,81.6,0
Chilli,Red Soil,Seedling Stage,28,38,43.3,1
Chilli,Red Soil,Flowering,63,21,81.6,0
Potato,Clay Soil,Germination,45,30,55.5,1
Carrot,Sandy Soil,Germination,42,25,79.3,1
Carrot,Sandy Soil,Seedling Stage,41,33,57.3,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,40,20,77.9,0
Chilli,Sandy Soil,Flowering,17,38,39.4,1
Wheat,Sandy Soil,Flowering,36,37,49.1,1
Wheat,Black Soil,Germination,20,41,52.8,1
Carrot,Loam Soil,Germination,25,38,40.1,1
Chilli,Chalky Soil,Seedling Stage,59,29,71.4,1
Carrot,Clay Soil,Pollination,34,28,65.9,1
Carrot,Clay Soil,Seedling Stage,33,25,85.8,0
Wheat,Alluvial Soil,Maturation,38,17,83.8,0
Wheat,Sandy Soil,Pollination,17,25,82.5,1
Wheat,Clay Soil,Maturation,28,23,81.5,0
Chilli,Red Soil,Seedling Stage,58,31,64.3,0
Carrot,Clay Soil,Seedling Stage,39,23,83.7,0
Chilli,Black Soil,Flowering,63,24,83.0,0
Carrot,Clay Soil,Germination,28,37,43.3,1
Tomato,Sandy Soil,Seedling Stage,14,28,70.8,1
Carrot,Clay Soil,Seedling Stage,20,24,82.0,0
Potato,Loam Soil,Germination,49,18,81.2,0
Wheat,Alluvial Soil,Pollination,14,24,78.8,1
Chilli,Chalky Soil,Germination,63,41,43.1,1
Carrot,Clay Soil,Pollination,20,21,84.5,0
Potato,Clay Soil,Germination,50,38,56.3,1
Carrot,Loam Soil,Germination,20,40,48.6,1
Tomato,Sandy Soil,Flowering,36,23,80.0,0
Carrot,Clay Soil,Germination,41,32,62.2,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,38,30,59.5,1
Tomato,Sandy Soil,Flowering,62,41,37.4,1
Wheat,Red Soil,Germination,53,28,68.0,1
Wheat,Sandy Soil,Pollination,46,43,33.3,1
Tomato,Loam Soil,Germination,55,35,42.9,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,66,40,38.6,0
Chilli,Chalky Soil,Flowering,64,20,82.5,0
Carrot,Clay Soil,Germination,48,25,83.8,0
Chilli,Chalky Soil,Seedling Stage,16,41,37.7,1
Potato,Clay Soil,Germination,76,30,59.1,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,53,29,69.4,1
Carrot,Sandy Soil,Pollination,34,22,83.5,0
Carrot,Sandy Soil,Pollination,19,22,79.9,0
Wheat,Black Soil,Seedling Stage,29,26,83.1,0
Wheat,Alluvial Soil,Harvest,48,34,53.0,0
Wheat,Black Soil,Flowering,62,30,77.6,0
Wheat,Alluvial Soil,Maturation,27,26,76.7,0
Chilli,Red Soil,Flowering,57,22,78.2,0
Tomato,Sandy Soil,Seedling Stage,14,22,82.0,0
Tomato,Sandy Soil,Flowering,21,40,62.0,1
Carrot,Clay Soil,Pollination,8,39,52.2,1
Carrot,Clay Soil,Pollination,15,17,81.3,0
Wheat,Red Soil,Pollination,57,24,81.4,0
Wheat,Red Soil,Maturation,50,26,74.4,1
Wheat,Black Soil,Flowering,35,23,84.0,0
Wheat,Clay Soil,Pollination,64,38,47.4,0
Potato,Loam Soil,Germination,24,21,82.2,0
Wheat,Sandy Soil,Pollination,31,38,40.1,1
Wheat,Black Soil,Flowering,53,25,73.3,1
Chilli,Chalky Soil,Germination,22,28,70.3,1
Wheat,Red Soil,Pollination,38,33,54.2,1
Chilli,Chalky Soil,Flowering,4,22,78.2,0
Wheat,Sandy Soil,Seedling Stage,14,21,84.7,0
Carrot,Sandy Soil,Germination,19,32,81.1,1
Potato,Clay Soil,Germination,48,23,81.9,0
Carrot,Clay Soil,Seedling Stage,11,18,84.5,0
Carrot,Clay Soil,Flowering,43,37,42.5,1
Carrot,Clay Soil,Germination,64,23,82.4,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,18,16,80.9,0
Carrot,Clay Soil,Seedling Stage,45,28,65.0,1
Carrot,Loam Soil,Germination,50,34,47.8,1
Wheat,Red Soil,Flowering,40,23,82.3,0
Tomato,Sandy Soil,Flowering,52,28,79.3,0
Wheat,Red Soil,Maturation,40,22,81.3,0
Carrot,Clay Soil,Pollination,48,31,66.8,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,15,20,83.7,0
Carrot,Clay Soil,Germination,13,33,46.5,1
Potato,Clay Soil,Seedling Stage,19,28,67.7,1
Chilli,Red Soil,Flowering,39,22,79.3,0
Carrot,Sandy Soil,Seedling Stage,24,31,66.3,1
Tomato,Sandy Soil,Flowering,29,41,54.7,1
Tomato,Sandy Soil,Seedling Stage,63,30,59.6,1
Chilli,Chalky Soil,Seedling Stage,38,18,80.4,0
Tomato,Loam Soil,Germination,51,37,33.6,1
Wheat,Sandy Soil,Maturation,36,31,63.8,1
Tomato,Loam Soil,Germination,42,22,83.1,0
Wheat,Black Soil,Seedling Stage,29,25,73.9,1
Chilli,Red Soil,Flowering,26,39,39.6,1
Chilli,Red Soil,Seedling Stage,47,25,73.8,1
Wheat,Clay Soil,Maturation,19,33,55.1,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,62,42,31.6,0
Chilli,Chalky Soil,Seedling Stage,59,37,47.3,0
Carrot,Sandy Soil,Pollination,19,42,25.7,1
Tomato,Loam Soil,Germination,35,32,56.6,1
Wheat,Black Soil,Flowering,56,21,82.6,0
Wheat,Sandy Soil,Germination,13,33,58.6,1
Wheat,Alluvial Soil,Harvest,33,40,40.2,1
Carrot,Sandy Soil,Germination,16,21,78.4,0
Tomato,Loam Soil,Seedling Stage,12,21,80.4,0
Potato,Loam Soil,Germination,68,30,70.0,0
Wheat,Alluvial Soil,Pollination,67,41,42.4,0
Wheat,Sandy Soil,Pollination,18,42,47.0,1
Chilli,Chalky Soil,Germination,69,31,61.6,0
Wheat,Red Soil,Maturation,49,23,82.1,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,44,41,45.8,1
Chilli,Sandy Soil,Germination,15,36,46.4,1
Chilli,Red Soil,Germination,64,24,75.8,0
Potato,Clay Soil,Germination,25,18,84.0,0
Carrot,Sandy Soil,Seedling Stage,25,33,53.1,1
Carrot,Clay Soil,Pollination,54,29,70.4,0
Tomato,Sandy Soil,Flowering,51,34,57.0,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,63,45,27.8,0
Potato,Clay Soil,Flowering,15,39,51.1,1
Tomato,Sandy Soil,Germination,27,30,65.3,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,37,19,83.5,0
Wheat,Red Soil,Flowering,26,24,81.5,0
Potato,Clay Soil,Seedling Stage,25,19,81.6,0
Tomato,Sandy Soil,Germination,32,33,58.5,1
Carrot,Clay Soil,Germination,39,28,85.1,1
Carrot,Clay Soil,Seedling Stage,15,18,79.6,0
Carrot,Clay Soil,Germination,55,30,58.4,1
Carrot,Clay Soil,Germination,48,34,40.7,1
Tomato,Sandy Soil,Vegetative Growth / Root or Tuber Development,49,34,43.6,1
Chilli,Sandy Soil,Germination,11,26,73.9,0
Chilli,Chalky Soil,Seedling Stage,61,30,59.4,0
Carrot,Clay Soil,Seedling Stage,45,32,51.4,1
Carrot,Clay Soil,Seedling Stage,18,21,81.5,0
Tomato,Loam Soil,Germination,43,30,59.7,1
Carrot,Clay Soil,Flowering,13,37,42.5,1
Tomato,Sandy Soil,Flowering,40,24,82.3,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,14,25,80.4,1
Chilli,Red Soil,Flowering,44,33,45.5,1
Chilli,Black Soil,Seedling Stage,12,25,77.4,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,41,26,85.8,0
Wheat,Black Soil,Seedling Stage,19,27,73.2,1
Carrot,Sandy Soil,Germination,52,38,40.2,1
Potato,Clay Soil,Seedling Stage,18,23,79.1,0
Tomato,Sandy Soil,Vegetative Growth / Root or Tuber Development,68,40,35.0,1
Wheat,Sandy Soil,Pollination,24,42,34.5,1
Carrot,Sandy Soil,Pollination,18,20,83.1,0
Carrot,Clay Soil,Flowering,52,29,79.6,1
Carrot,Sandy Soil,Seedling Stage,25,24,81.4,0
Chilli,Red Soil,Seedling Stage,36,24,77.8,0
Chilli,Red Soil,Flowering,31,22,80.1,0
Carrot,Loam Soil,Germination,28,43,41.0,1
Carrot,Sandy Soil,Seedling Stage,32,29,75.7,1
Tomato,Loam Soil,Germination,55,36,54.1,1
Carrot,Clay Soil,Pollination,25,25,77.3,0
Carrot,Clay Soil,Seedling Stage,51,33,64.4,1
Chilli,Chalky Soil,Germination,42,28,73.6,1
Carrot,Clay Soil,Germination,65,30,68.1,1
Tomato,Sandy Soil,Flowering,31,23,81.2,1
Potato,Clay Soil,Germination,65,23,81.7,0
Tomato,Sandy Soil,Seedling Stage,25,24,81.2,0
Carrot,Clay Soil,Flowering,56,40,38.7,1
Wheat,Sandy Soil,Pollination,67,38,35.9,0
Tomato,Sandy Soil,Seedling Stage,11,25,78.0,0
Wheat,Black Soil,Flowering,21,24,86.3,0
Wheat,Alluvial Soil,Pollination,18,24,77.9,1
Wheat,Black Soil,Flowering,59,33,59.2,0
Chilli,Chalky Soil,Germination,66,27,82.4,0
Carrot,Sandy Soil,Flowering,44,25,84.3,0
Potato,Clay Soil,Seedling Stage,48,18,78.2,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,59,40,40.1,0
Tomato,Sandy Soil,Seedling Stage,16,22,82.5,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,16,24,79.8,0
Wheat,Black Soil,Maturation,37,17,84.5,0
Wheat,Black Soil,Flowering,40,17,80.4,0
Wheat,Alluvial Soil,Harvest,16,29,63.7,1
Carrot,Sandy Soil,Seedling Stage,55,27,66.6,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,16,40,53.5,1
Chilli,Sandy Soil,Flowering,50,39,37.3,1
Carrot,Sandy Soil,Flowering,31,44,43.6,1
Wheat,Red Soil,Flowering,44,24,81.9,0
Tomato,Sandy Soil,Flowering,52,28,66.0,1
Chilli,Chalky Soil,Germination,19,27,80.3,1
Chilli,Sandy Soil,Germination,63,40,44.5,0
Wheat,Sandy Soil,Pollination,41,19,85.0,0
Tomato,Clay Soil,Germination,21,23,74.5,1
