crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,85,46,15.0,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,23,28,78.0,0
Potato,Sandy Soil,Flowering,35,42,15.8,1
Carrot,Alluvial Soil,Seedling Stage,25,42,29.5,1
Carrot,Clay Soil,Germination,92,37,44.7,0
Wheat,Black Soil,Pollination,49,35,54.2,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,32,18,85.8,0
Wheat,Black Soil,Maturation,32,18,84.2,0
Carrot,Sandy Soil,Pollination,32,27,89.8,0
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,76,28,82.2,0
Wheat,Clay Soil,Seedling Stage,20,14,70.5,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,91,27,75.7,0
Wheat,Black Soil,Maturation,39,17,89.7,0
Chilli,Chalky Soil,Flowering,18,43,15.0,1
Chilli,Sandy Soil,Germination,29,14,91.0,0
Potato,Loam Soil,Seedling Stage,83,31,69.8,0
Tomato,Loam Soil,Pollination,72,26,58.2,0
Wheat,Clay Soil,Germination,95,32,66.1,0
Chilli,Red Soil,Seedling Stage,59,23,86.0,0
Wheat,Sandy Soil,Germination,22,13,89.8,0
Wheat,Black Soil,Maturation,53,39,27.2,1
Chilli,Chalky Soil,Seedling Stage,24,46,15.0,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,21,13,91.0,0
Carrot,Sandy Soil,Flowering,24,39,20.3,1
Tomato,Chalky Soil,Seedling Stage,67,30,74.7,1
Potato,Sandy Soil,Pollination,51,40,28.4,1
Potato,Sandy Soil,Flowering,38,28,53.9,1
Chilli,Red Soil,Seedling Stage,9,14,91.0,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,21,14,89.6,0
Carrot,Sandy Soil,Seedling Stage,20,45,23.6,1
Tomato,Loam Soil,Germination,15,31,43.4,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,87,33,56.4,0
Carrot,Loam Soil,Seedling Stage,65,17,87.4,0
Wheat,Sandy Soil,Maturation,30,35,21.6,1
Potato,Sandy Soil,Pollination,80,29,72.6,0
Chilli,Black Soil,Seedling Stage,12,29,81.2,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,19,40,45.8,1
Carrot,Sandy Soil,Germination,32,28,74.4,1
Carrot,Loam Soil,Seedling Stage,18,27,81.0,0
Potato,Red Soil,Vegetative Growth / Root or Tuber Development,57,27,45.6,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,92,35,60.7,0
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,69,37,64.3,1
Potato,Loam Soil,Seedling Stage,1,25,83.6,0
Carrot,Clay Soil,Germination,5,45,19.6,1
Potato,Clay Soil,Germination,28,26,84.9,0
Chilli,Black Soil,Fruit/Grain/Bulb Formation,61,14,87.1,0
Carrot,Clay Soil,Pollination,14,30,53.1,1
Potato,Loam Soil,Pollination,100,27,77.1,0
Carrot,Sandy Soil,Germination,57,32,43.7,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,22,35,59.6,1
Chilli,Chalky Soil,Seedling Stage,26,41,28.8,1
Potato,Sandy Soil,Germination,82,29,78.5,0
Carrot,Clay Soil,Germination,71,25,81.5,0
Potato,Sandy Soil,Pollination,38,31,35.0,1
Chilli,Red Soil,Flowering,20,23,83.1,0
Wheat,Alluvial Soil,Maturation,10,28,72.1,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,99,31,42.4,1
Chilli,Sandy Soil,Flowering,30,39,40.7,1
Wheat,Red Soil,Pollination,88,30,64.5,0
Potato,Loam Soil,Seedling Stage,27,22,86.8,0
Tomato,Red Soil,Seedling Stage,30,14,91.0,0
Carrot,Clay Soil,Flowering,19,38,31.9,1
Carrot,Sandy Soil,Seedling Stage,35,28,63.5,1
Potato,Loam Soil,Pollination,66,25,78.4,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,68,24,82.8,0
Carrot,Sandy Soil,Flowering,40,18,88.6,0
Wheat,Alluvial Soil,Maturation,100,29,57.8,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,4,19,82.0,0
Chilli,Sandy Soil,Seedling Stage,17,29,76.4,1
Wheat,Sandy Soil,Harvest,37,34,34.9,1
Potato,Sandy Soil,Pollination,34,17,86.5,0
Wheat,Black Soil,Harvest,98,22,66.4,0
Carrot,Sandy Soil,Pollination,52,14,89.7,0
Potato,Sandy Soil,Pollination,46,29,61.6,1
Chilli,Black Soil,Flowering,5,37,41.9,1
Carrot,Clay Soil,Pollination,35,22,85.2,0
Wheat,Alluvial Soil,Maturation,26,19,88.1,0
Chilli,Chalky Soil,Seedling Stage,18,42,40.3,1
Chilli,Black Soil,Seedling Stage,30,32,66.9,1
Chilli,Chalky Soil,Seedling Stage,32,30,69.6,1
Wheat,Alluvial Soil,Flowering,51,35,35.1,1
Wheat,Black Soil,Harvest,89,29,76.1,0
Tomato,Clay Soil,Pollination,30,39,46.4,1
Chilli,Red Soil,Seedling Stage,65,30,91.0,0
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,94,32,71.2,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,95,28,86.1,0
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,48,31,86.9,0
Potato,Clay Soil,Germination,87,38,37.7,1
Carrot,Clay Soil,Pollination,27,38,42.6,1
Wheat,Clay Soil,Maturation,13,13,91.0,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,27,18,88.8,0
Wheat,Black Soil,Harvest,24,18,84.5,0
Potato,Clay Soil,Germination,93,35,50.1,0
Wheat,Sandy Soil,Germination,17,21,81.6,0
Chilli,Chalky Soil,Flowering,28,32,50.5,1
Potato,Loam Soil,Seedling Stage,4,15,90.4,0
Tomato,Red Soil,Seedling Stage,83,15,91.0,0
Chilli,Red Soil,Germination,8,17,84.0,0
Wheat,Clay Soil,Seedling Stage,23,17,90.4,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,84,42,39.3,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,18,42,28.7,1
Wheat,Black Soil,Seedling Stage,16,42,43.6,0
Tomato,Loam Soil,Germination,22,26,81.7,0
Carrot,Clay Soil,Seedling Stage,77,27,59.2,0
Wheat,Clay Soil,Pollination,47,20,81.0,0
Wheat,Alluvial Soil,Maturation,26,40,28.5,1
Potato,Loam Soil,Flowering,28,33,40.6,1
Chilli,Red Soil,Seedling Stage,5,21,91.0,0
Carrot,Clay Soil,Seedling Stage,60,17,81.0,0
Potato,Loam Soil,Germination,68,39,47.3,0
Chilli,Chalky Soil,Flowering,15,38,34.2,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,48,31,58.0,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,24,30,51.0,1
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,94,35,66.6,0
Wheat,Black Soil,Flowering,88,16,88.8,0
Wheat,Clay Soil,Seedling Stage,96,36,40.7,0
Chilli,Chalky Soil,Seedling Stage,59,24,66.8,1
Wheat,Sandy Soil,Seedling Stage,18,19,69.4,1
Wheat,Black Soil,Maturation,42,13,90.3,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,42,36,35.6,1
Carrot,Loam Soil,Pollination,11,15,91.0,0
Wheat,Red Soil,Harvest,10,35,47.9,1
Wheat,Sandy Soil,Pollination,96,31,72.8,0
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,94,35,70.4,1
Chilli,Chalky Soil,Flowering,23,29,46.5,1
Potato,Clay Soil,Germination,24,15,91.0,0
Potato,Sandy Soil,Pollination,14,18,85.6,0
Carrot,Red Soil,Seedling Stage,17,23,83.0,0
Carrot,Clay Soil,Harvest,56,43,22.4,0
Carrot,Clay Soil,Flowering,37,44,16.9,1
Potato,Sandy Soil,Seedling Stage,96,28,70.7,1
Tomato,Clay Soil,Flowering,23,34,35.9,1
Carrot,Loam Soil,Pollination,86,28,46.1,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,27,21,89.0,0
Chilli,Chalky Soil,Seedling Stage,42,31,63.3,1
Chilli,Chalky Soil,Flowering,12,44,16.7,1
Potato,Sandy Soil,Flowering,46,32,66.4,1
Wheat,Red Soil,Germination,34,19,87.6,0
Wheat,Alluvial Soil,Maturation,24,20,86.0,0
Carrot,Loam Soil,Flowering,4,18,89.7,0
Wheat,Alluvial Soil,Harvest,18,35,40.4,1
Chilli,Sandy Soil,Seedling Stage,56,37,33.1,1
Wheat,Red Soil,Seedling Stage,14,20,82.3,0
Wheat,Alluvial Soil,Flowering,20,40,38.4,0
Potato,Clay Soil,Flowering,26,14,91.0,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,38,15,90.0,0
Potato,Clay Soil,Pollination,46,38,45.8,1
Chilli,Loam Soil,Seedling Stage,66,27,65.5,0
Chilli,Red Soil,Flowering,23,15,90.8,0
Carrot,Loam Soil,Pollination,56,29,70.5,1
Wheat,Red Soil,Pollination,26,25,82.9,0
Wheat,Sandy Soil,Seedling Stage,88,28,84.4,0
Chilli,Chalky Soil,Seedling Stage,33,29,75.4,1
Wheat,Black Soil,Harvest,3,43,56.7,1
Carrot,Loam Soil,Seedling Stage,11,44,18.4,1
Carrot,Loam Soil,Flowering,25,31,30.4,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,41,22,84.3,0
Carrot,Clay Soil,Pollination,55,38,29.8,1
Wheat,Alluvial Soil,Harvest,62,42,22.2,1
Carrot,Loam Soil,Germination,15,46,15.0,1
Tomato,Loam Soil,Flowering,81,29,53.4,0
Chilli,Black Soil,Flowering,20,32,51.4,1
Carrot,Clay Soil,Fruit/Grain/Bulb Formation,21,24,80.6,0
Chilli,Chalky Soil,Seedling Stage,52,30,85.8,0
Wheat,Alluvial Soil,Maturation,29,16,91.0,0
Wheat,Black Soil,Seedling Stage,26,24,84.0,0
Wheat,Clay Soil,Pollination,3,38,48.1,1
Chilli,Sandy Soil,Flowering,33,38,26.6,1
Wheat,Black Soil,Maturation,33,13,91.0,0
Tomato,Red Soil,Flowering,53,18,89.7,0
Potato,Clay Soil,Seedling Stage,100,29,67.9,0
Tomato,Red Soil,Seedling Stage,76,23,83.9,0
Wheat,Alluvial Soil,Seedling Stage,60,44,24.5,1
Tomato,Loam Soil,Germination,49,16,63.1,0
Wheat,Black Soil,Flowering,26,16,88.2,0
Carrot,Loam Soil,Germination,24,46,15.0,1
Wheat,Red Soil,Flowering,24,44,20.4,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,21,24,79.6,1
Wheat,Clay Soil,Pollination,75,30,68.7,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,72,28,53.3,0
Tomato,Clay Soil,Seedling Stage,48,22,83.9,0
Carrot,Loam Soil,Seedling Stage,31,40,36.0,1
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,51,38,37.9,1
Carrot,Clay Soil,Germination,8,19,88.3,0
Chilli,Clay Soil,Seedling Stage,10,21,90.0,0
Tomato,Red Soil,Seedling Stage,39,16,84.3,0
Wheat,Alluvial Soil,Harvest,76,22,36.9,1
Carrot,Black Soil,Maturation,21,46,15.4,1
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,22,15,91.0,0
Carrot,Loam Soil,Germination,22,36,37.6,1
Tomato,Red Soil,Seedling Stage,6,18,84.8,0
Carrot,Clay Soil,Flowering,22,45,15.0,1
Potato,Chalky Soil,Seedling Stage,86,29,60.8,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,51,37,64.9,1
Wheat,Clay Soil,Pollination,85,44,15.0,0
Potato,Clay Soil,Seedling Stage,63,37,65.1,1
Wheat,Clay Soil,Seedling Stage,25,32,31.5,1
Potato,Sandy Soil,Seedling Stage,43,14,90.0,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,36,19,81.9,0
Wheat,Sandy Soil,Pollination,40,14,89.4,0
Wheat,Clay Soil,Harvest,89,30,85.6,1
Carrot,Sandy Soil,Seedling Stage,18,28,81.4,0
Chilli,Chalky Soil,Seedling Stage,5,24,82.0,0
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,14,26,72.9,1
Wheat,Sandy Soil,Pollination,17,28,67.2,1
Chilli,Loam Soil,Vegetative Growth / Root or Tuber Development,24,25,81.7,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,49,18,69.8,1
Wheat,Black Soil,Seedling Stage,34,45,15.0,1
Chilli,Red Soil,Flowering,32,14,91.0,0
Wheat,Sandy Soil,Pollination,25,27,51.0,1
Wheat,Red Soil,Pollination,49,23,50.8,0
Carrot,Sandy Soil,Flowering,24,45,15.2,1
Potato,Sandy Soil,Pollination,12,22,88.8,0
Carrot,Clay Soil,Germination,45,39,34.1,1
Chilli,Chalky Soil,Seedling Stage,7,45,18.3,1
Wheat,Clay Soil,Seedling Stage,26,35,59.7,1
Wheat,Black Soil,Seedling Stage,20,22,83.7,0
Potato,Loam Soil,Flowering,61,36,59.3,1
Wheat,Sandy Soil,Harvest,34,38,46.9,1
Wheat,Black Soil,Seedling Stage,47,19,86.0,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,13,15,89.1,0
Wheat,Clay Soil,Harvest,34,44,20.5,1
Carrot,Clay Soil,Germination,87,25,88.4,0
Chilli,Sandy Soil,Seedling Stage,35,43,26.7,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,10,19,84.6,0
Wheat,Alluvial Soil,Harvest,36,18,88.2,0
Potato,Sandy Soil,Pollination,71,33,31.1,0
Chilli,Chalky Soil,Germination,12,43,29.9,1
Carrot,Loam Soil,Seedling Stage,98,26,57.2,1
Wheat,Red Soil,Harvest,26,37,54.2,1
Wheat,Clay Soil,Seedling Stage,52,44,22.7,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,75,21,30.9,0
Wheat,Sandy Soil,Pollination,42,30,59.2,1
Carrot,Sandy Soil,Pollination,28,40,29.0,1
Tomato,Sandy Soil,Pollination,24,14,84.0,0
Carrot,Loam Soil,Germination,85,35,60.7,0
Carrot,Black Soil,Seedling Stage,73,27,81.7,0
Wheat,Clay Soil,Seedling Stage,47,19,81.1,0
Wheat,Clay Soil,Germination,56,25,82.7,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,100,31,71.7,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,98,32,71.7,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,14,24,86.7,0
Wheat,Alluvial Soil,Maturation,60,23,82.8,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,42,21,86.4,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,38,20,83.6,0
Wheat,Alluvial Soil,Maturation,25,44,23.7,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,11,18,88.9,0
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,45,13,91.0,0
Potato,Loam Soil,Flowering,19,46,17.3,1
Carrot,Clay Soil,Seedling Stage,12,28,81.7,0
Wheat,Clay Soil,Maturation,100,27,68.1,0
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,28,19,83.2,0
Wheat,Clay Soil,Pollination,40,25,79.3,0
Potato,Clay Soil,Pollination,88,29,44.0,0
Wheat,Black Soil,Maturation,71,26,80.7,0
Wheat,Red Soil,Seedling Stage,12,45,17.3,1
Carrot,Sandy Soil,Flowering,35,37,22.3,1
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,30,17,89.5,0
Tomato,Loam Soil,Seedling Stage,88,18,55.4,0
Carrot,Chalky Soil,Seedling Stage,15,40,38.7,1
Carrot,Red Soil,Seedling Stage,98,36,50.0,0
Wheat,Red Soil,Pollination,63,40,37.3,1
Carrot,Loam Soil,Germination,15,45,21.3,1
Chilli,Red Soil,Seedling Stage,1,24,80.9,0
Tomato,Loam Soil,Seedling Stage,18,41,25.1,1
Tomato,Clay Soil,Harvest,26,44,18.0,1
Wheat,Black Soil,Harvest,20,20,72.7,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,55,34,86.7,0
Chilli,Black Soil,Seedling Stage,55,18,60.4,1
Potato,Loam Soil,Pollination,82,37,32.5,0
Chilli,Black Soil,Flowering,14,32,38.5,1
Tomato,Loam Soil,Flowering,4,26,79.6,0
Carrot,Alluvial Soil,Seedling Stage,39,41,23.2,1
Tomato,Loam Soil,Pollination,15,14,87.9,0
Tomato,Loam Soil,Flowering,8,25,79.9,0
Chilli,Chalky Soil,Seedling Stage,23,15,85.5,0
Chilli,Black Soil,Fruit/Grain/Bulb Formation,14,17,90.5,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,28,42,39.3,1
Chilli,Chalky Soil,Germination,15,41,45.4,1
Chilli,Sandy Soil,Flowering,87,35,67.0,0
Carrot,Loam Soil,Flowering,40,16,87.8,0
Carrot,Clay Soil,Pollination,77,29,30.7,1
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,32,20,72.9,1
Potato,Black Soil,Flowering,33,32,64.8,1
Carrot,Clay Soil,Seedling Stage,84,30,74.0,0
Tomato,Clay Soil,Seedling Stage,15,46,18.7,1
Wheat,Clay Soil,Harvest,27,43,20.8,1
Carrot,Clay Soil,Germination,41,38,17.2,1
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,29,20,83.7,0
Carrot,Clay Soil,Pollination,19,37,33.6,1
Chilli,Clay Soil,Flowering,30,38,35.9,1
Tomato,Clay Soil,Maturation,22,46,15.0,1
Potato,Sandy Soil,Maturation,65,15,90.3,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,65,33,29.7,1
Chilli,Loam Soil,Seedling Stage,30,43,15.4,1
Wheat,Sandy Soil,Flowering,31,35,64.4,0
Carrot,Clay Soil,Seedling Stage,21,20,83.0,0
Wheat,Sandy Soil,Pollination,18,44,21.5,1
Chilli,Chalky Soil,Germination,35,44,38.7,1
Chilli,Black Soil,Fruit/Grain/Bulb Formation,20,20,82.2,0
Chilli,Red Soil,Seedling Stage,11,39,44.8,1
Chilli,Sandy Soil,Fruit/Grain/Bulb Formation,32,31,42.2,1
Wheat,Black Soil,Harvest,96,34,51.0,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,8,25,80.8,0
Chilli,Chalky Soil,Seedling Stage,1,24,70.1,1
Tomato,Red Soil,Seedling Stage,80,21,75.1,0
Carrot,Clay Soil,Harvest,26,45,22.3,1
Chilli,Chalky Soil,Seedling Stage,46,40,30.3,1
Tomato,Loam Soil,Seedling Stage,1,15,87.8,0
Potato,Clay Soil,Seedling Stage,41,36,46.4,0
Chilli,Sandy Soil,Flowering,52,29,59.7,1
Tomato,Clay Soil,Pollination,3,41,31.9,1
Wheat,Sandy Soil,Germination,27,39,31.5,1
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,93,33,64.5,0
Wheat,Red Soil,Flowering,30,18,89.4,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,82,30,74.6,0
Chilli,Red Soil,Flowering,1,21,89.4,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,40,25,82.7,0
Chilli,Chalky Soil,Flowering,9,35,39.0,1
Carrot,Loam Soil,Pollination,6,22,80.3,1
Carrot,Loam Soil,Germination,54,21,81.2,0
Carrot,Loam Soil,Germination,33,31,64.8,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,43,17,88.4,0
Carrot,Sandy Soil,Pollination,94,32,65.4,0
Tomato,Red Soil,Seedling Stage,38,22,88.8,0
Potato,Clay Soil,Germination,34,31,77.5,0
Wheat,Red Soil,Pollination,30,20,84.7,0
Chilli,Clay Soil,Germination,92,25,47.4,0
Wheat,Red Soil,Seedling Stage,14,31,81.4,0
Wheat,Alluvial Soil,Seedling Stage,19,27,81.0,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,33,17,89.6,0
Carrot,Clay Soil,Germination,18,30,78.0,1
Chilli,Clay Soil,Flowering,13,19,88.5,0
Potato,Sandy Soil,Pollination,12,19,83.3,0
Carrot,Clay Soil,Flowering,28,14,91.0,0
Wheat,Black Soil,Maturation,44,21,82.8,0
Potato,Clay Soil,Fruit/Grain/Bulb Formation,45,22,90.9,0
Carrot,Loam Soil,Germination,80,29,54.9,0
Carrot,Clay Soil,Pollination,5,27,84.2,0
Wheat,Black Soil,Germination,70,34,36.3,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,66,16,91.0,0
Carrot,Clay Soil,Flowering,3,45,16.2,1
Wheat,Alluvial Soil,Flowering,22,40,45.4,1
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,18,26,53.4,1
Chilli,Sandy Soil,Seedling Stage,58,35,47.9,1
Tomato,Clay Soil,Flowering,37,13,88.1,0
Wheat,Red Soil,Flowering,100,33,54.0,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,70,23,72.2,1
Chilli,Black Soil,Flowering,11,16,89.2,0
Tomato,Red Soil,Seedling Stage,40,14,90.9,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,27,17,81.0,0
Wheat,Red Soil,Seedling Stage,22,29,66.3,1
Tomato,Red Soil,Seedling Stage,13,30,83.9,0
Wheat,Sandy Soil,Pollination,4,30,82.1,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,68,30,84.6,0
Wheat,Alluvial Soil,Harvest,8,45,81.4,1
Carrot,Clay Soil,Harvest,25,41,42.5,1
Potato,Loam Soil,Seedling Stage,33,15,82.7,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,15,19,83.9,0
Carrot,Sandy Soil,Flowering,1,39,26.1,1
Chilli,Chalky Soil,Seedling Stage,18,33,58.5,1
Tomato,Clay Soil,Seedling Stage,93,29,77.0,1
Carrot,Clay Soil,Flowering,11,18,84.1,0
Chilli,Sandy Soil,Seedling Stage,30,43,19.5,1
Tomato,Clay Soil,Flowering,42,38,27.2,1
Wheat,Red Soil,Harvest,35,25,83.0,0
Potato,Clay Soil,Seedling Stage,63,31,69.1,1
Carrot,Clay Soil,Harvest,26,40,17.5,1
Chilli,Chalky Soil,Seedling Stage,41,29,28.6,1
Chilli,Sandy Soil,Germination,45,37,49.3,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,14,17,90.4,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,12,45,15.0,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,48,19,91.0,0
Wheat,Clay Soil,Seedling Stage,59,30,50.8,1
Tomato,Loam Soil,Germination,38,45,19.1,1
Carrot,Red Soil,Seedling Stage,51,28,64.1,1
Potato,Clay Soil,Pollination,44,21,72.2,1
Chilli,Chalky Soil,Germination,50,46,19.0,1
Tomato,Loam Soil,Seedling Stage,100,33,71.4,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,5,16,84.5,0
Potato,Clay Soil,Flowering,75,32,55.6,0
Chilli,Red Soil,Fruit/Grain/Bulb Formation,34,13,91.0,0
Wheat,Alluvial Soil,Flowering,55,39,48.0,1
Wheat,Red Soil,Pollination,88,35,76.2,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,1,16,89.4,0
Wheat,Black Soil,Harvest,22,32,44.6,1
Wheat,Alluvial Soil,Maturation,5,20,81.4,0
Carrot,Loam Soil,Seedling Stage,77,28,80.7,0
Wheat,Clay Soil,Pollination,10,39,50.3,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,99,28,74.0,0
Potato,Clay Soil,Pollination,37,18,82.8,0
Chilli,Chalky Soil,Seedling Stage,9,39,29.8,1
Wheat,Sandy Soil,Flowering,19,24,85.6,0
Tomato,Clay Soil,Germination,91,39,34.4,1
Carrot,Clay Soil,Seedling Stage,25,44,28.2,1
Potato,Loam Soil,Seedling Stage,18,31,71.1,1
Chilli,Sandy Soil,Flowering,48,18,86.5,0
Chilli,Chalky Soil,Seedling Stage,17,44,34.3,1
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,38,29,77.4,1
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,77,26,70.8,0
Wheat,Sandy Soil,Harvest,32,33,44.2,1
Chilli,Sandy Soil,Seedling Stage,44,33,43.2,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,6,22,79.4,0
Wheat,Clay Soil,Seedling Stage,85,27,67.6,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,19,22,85.8,0
Chilli,Chalky Soil,Germination,20,17,89.9,0
Wheat,Loam Soil,Pollination,35,26,81.8,1
Chilli,Red Soil,Pollination,42,27,84.1,0
Chilli,Chalky Soil,Flowering,17,25,81.4,0
Wheat,Black Soil,Pollination,77,31,59.9,0
Carrot,Sandy Soil,Pollination,26,16,90.4,0
Wheat,Black Soil,Seedling Stage,19,27,75.1,1
Carrot,Clay Soil,Germination,82,27,70.9,1
Tomato,Chalky Soil,Harvest,48,37,35.9,1
Wheat,Alluvial Soil,Harvest,29,43,18.6,1
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,4,26,81.0,1
Chilli,Sandy Soil,Maturation,14,35,47.1,1
Chilli,Chalky Soil,Flowering,25,44,18.6,1
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,37,44,15.0,1
Wheat,Red Soil,Seedling Stage,25,18,86.8,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,2,19,87.9,0
Wheat,Clay Soil,Pollination,20,37,54.0,0
Wheat,Alluvial Soil,Maturation,16,32,27.7,1
Tomato,Red Soil,Seedling Stage,68,30,67.4,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,22,16,91.0,0
Tomato,Red Soil,Seedling Stage,21,14,90.7,0
Carrot,Loam Soil,Pollination,18,20,80.0,0
Tomato,Red Soil,Flowering,5,19,80.4,0
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,31,32,45.7,1
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,5,31,44.0,1
Chilli,Chalky Soil,Germination,50,14,75.8,1
Potato,Sandy Soil,Pollination,8,40,34.3,1
Wheat,Black Soil,Maturation,38,14,90.7,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,75,31,82.3,0
Potato,Red Soil,Flowering,17,13,90.4,0
Carrot,Loam Soil,Seedling Stage,7,28,87.4,0
Wheat,Clay Soil,Maturation,14,33,47.4,1
Wheat,Sandy Soil,Pollination,17,20,81.9,0
Carrot,Sandy Soil,Germination,40,29,74.4,1
Tomato,Red Soil,Seedling Stage,11,18,90.3,0
Carrot,Sandy Soil,Pollination,29,42,21.5,1
Wheat,Sandy Soil,Seedling Stage,5,45,43.5,1
Wheat,Alluvial Soil,Harvest,98,37,51.7,1
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,28,14,91.0,0
Chilli,Chalky Soil,Seedling Stage,43,44,30.9,1
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,8,40,39.4,0
Chilli,Chalky Soil,Seedling Stage,7,43,32.7,1
Carrot,Sandy Soil,Flowering,28,41,27.3,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,4,28,65.8,1
Wheat,Clay Soil,Maturation,23,14,89.6,0
Wheat,Black Soil,Seedling Stage,61,31,55.9,1
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,18,20,89.8,0
Potato,Sandy Soil,Pollination,29,15,88.2,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,19,16,91.0,0
Potato,Loam Soil,Seedling Stage,25,15,84.6,0
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,97,33,58.6,0
Wheat,Clay Soil,Seedling Stage,17,19,84.1,0
